Epoch,Train Loss,Val Loss,Time per sample
73,0.25850209774919164,0.25340505407053066,0.0008925723515714687
74,0.2585763116889249,0.2535034461342711,0.0008733363478435883
75,0.2585868195237805,0.2534066720728396,0.0008707019702693159
76,0.25844144151225706,0.25347783216197645,0.0008738727446920163
77,0.2584159434883888,0.25311562346383737,0.0008745029640173175
78,0.2585672038680812,0.25308342569993897,0.0008714258920812322
79,0.2584978395069442,0.2530056419026981,0.0008628482953371481
80,0.2584148781739133,0.2533771728209069,0.0008639522966785745
81,0.25831782636504197,0.2535655548247467,0.0008651475098384381
82,0.25831070033854364,0.2531893221998095,0.0008737170132408191
83,0.258297632374506,0.25286790405427945,0.0008681274351146462
84,0.2584456602035299,0.2530615306300409,0.000868017662822929
85,0.25833271857147155,0.25317856129608823,0.000882547077398691
86,0.25807036595590815,0.25318963886624324,0.0008762838362969882
87,0.25809698855935304,0.2533193475932285,0.0009007386367159382
88,0.2581635316390401,0.2528912375574391,0.0008942827234759003
89,0.25819456540400076,0.25284866124320576,0.0008861560982265796
90,0.2583582512307995,0.25316361682531413,0.0008929833540385184
91,0.2581920630631425,0.2528919447198624,0.0008819108727138778
92,0.2581886562911977,0.2528853984315517,0.0008689894328087062
93,0.2584265015816199,0.2531033636428875,0.0008854283527677209
94,0.258292163247021,0.25249267604126124,0.0008713304858732389
95,0.2583849620454687,0.2531416063788676,0.0008752574762657261
96,0.2582789304632115,0.25253837366770043,0.0008761197367837142
97,0.25841774201174805,0.25248633035869944,0.0008714883551160182
98,0.258006268946616,0.25298584179450484,0.0008650879406211349
99,0.2582475397420766,0.25309574056330986,0.000863928621867014
100,0.2581673185718789,0.2526257946618053,0.0009151969119877214
