Epoch,Train Loss,Val Loss,Time per sample
36,0.08454616315232182,0.09179047393187191,0.0007111542723608885
37,0.08427063767838772,0.09116971330863369,0.0006727207505824323
38,0.08398443664996545,0.09058957722345348,0.0007249654541829738
39,0.08403506262248459,0.09020323917959297,0.0007130933608820208
40,0.08379330972064804,0.08980430248877412,0.0006823604665767443
41,0.08332087019384617,0.09017353578352592,0.0007036801768676474
42,0.08297811678430687,0.09049276359963945,0.0006993293784505896
43,0.08302111164119291,0.09052179864714563,0.0006737849824368205
44,0.0826265242295132,0.09043568865933889,0.0007217267137924122
45,0.08253700370188785,0.08978437885672035,0.000744628494952198
46,0.08212518880095775,0.08973070431942912,0.0007371151721203576
47,0.08199210487375479,0.089365534979093,0.0007759056772017385
48,0.08175122631747218,0.08947666629519262,0.0007177100848730117
49,0.08138513407793156,0.08904820929470676,0.0007046324728382368
50,0.08109768794603124,0.08894411627375624,0.0008132102472481201
51,0.0810580820596871,0.08928282250101177,0.0007572102379336364
52,0.08083716676229522,0.08880190485320101,0.0006884927248410002
53,0.08062789068158299,0.08866280630620672,0.0006857987053385966
54,0.08051919824060462,0.0886101844744903,0.0006903924158773359
55,0.08032348611526971,0.08775557732018427,0.0008320292537499586
56,0.0799799178567483,0.08804363309137778,0.0008095131701518657
57,0.07975772068365798,0.08850444626940088,0.0008208846107385282
58,0.07971536568147224,0.08814462464700043,0.0008169573704286355
59,0.07940757610782913,0.08751746778277085,0.0008568011004645898
60,0.07915813711672073,0.0875287707632696,0.000787272497096926
61,0.07904418748058419,0.08689663473749065,0.0007730160309660625
62,0.07859012331635334,0.0869973779654119,0.0007697728109957026
63,0.07833674823303557,0.0870219666953058,0.0007876995999139112
64,0.07808670965730047,0.08723755162846394,0.0007853538521390231
65,0.07819612999290428,0.08684765340636674,0.0007845085077109477
66,0.07775441955587105,0.08601583123686808,0.0007855827662003801
67,0.0775848553020166,0.08589227275709271,0.0007778279882908439
68,0.07740939023510722,0.08639363764637192,0.000769930674598478
69,0.07715313448053492,0.0858177935903221,0.0007730133108952261
70,0.0768054425926094,0.08597089898898089,0.0007683273316743853
71,0.07665177827616691,0.08545245775874231,0.0007797348785493533
72,0.0763189501094209,0.08562969954560701,0.0007783184961936685
73,0.07618111490390342,0.08532273070793037,0.0007880555875810338
74,0.07591885364585997,0.08464335515285641,0.0007938209530346438
75,0.07571626130211635,0.08445034877695068,0.0007983042045813869
76,0.07548976669252938,0.08459121916795401,0.0007861469744469615
77,0.07536248492391937,0.08435860100826267,0.0007818308382698178
78,0.0752274397245267,0.08422549286298829,0.0007943976620411507
79,0.07500795398853537,0.08367832256874567,0.0007658279895904758
80,0.0748120670511909,0.08383460497292475,0.000753861307879652
81,0.0747634769163495,0.08382912606780438,0.0007529242366148743
82,0.07482380504734229,0.08326038428895191,0.0007624664182792264
83,0.07442833837924206,0.08341492679517273,0.0007654136150587069
84,0.07429815171490915,0.08330131122763727,0.000752189246149189
85,0.07418573250932388,0.08306257302312543,0.0007523069740008421
86,0.07400544140020937,0.08311093366242031,0.0007983976473374648
87,0.07390132931132264,0.08326679520623785,0.0007242160140561223
88,0.07383700249695267,0.08243796502200651,0.0007749979361333437
89,0.07375187798769967,0.08385143719868401,0.0007453724710884923
90,0.07385135176433297,0.0823362195036061,0.0008773892071874309
91,0.07365996569143433,0.08306972184771264,0.000955870003914523
92,0.07372142695669592,0.08286813283770138,0.0009276149577645572
93,0.07337617966572064,0.08241613715947034,0.0008934802604311392
94,0.07347307323080349,0.08250670904065042,0.0008899057713624009
95,0.07361971720420817,0.08249548456858341,0.0008576038112433875
96,0.07365669909494474,0.08285424489550428,0.0008475715338807114
97,0.07349420410164974,0.08272815090969535,0.0008500574524670892
98,0.07342872219242867,0.08283911336595623,0.000990875256111467
99,0.07342928738163312,0.08304936459786455,0.001005405687372949
100,0.07359616564714591,0.08288543448002046,0.0010124904000784348
